col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8
300,3,106,4,1,4,1,1,0
300,3,140,4,1,3,1,1,0
300,3,141,4,1,3,1,1,0
300,3,148,4,1,3,1,1,0
300,3,149,4,1,3,1,1,0
300,7,0,1,0,1000,80,240,0
300,8,0,3,0,1000,0,1,0
300,9,0,2,0,1000,200,400,0
301,7,0,1,0,1000,200,200,0
301,8,0,3,1,1000,0,1,0
400,7,0,1,0,1000,1500,1500,0
401,7,0,1,0,1000,2000,2000,0
401,8,0,3,0,1000,1,1,0
402,7,0,1,0,1000,2500,2500,0
402,8,0,3,0,1000,2,2,0
403,7,0,1,0,1000,3000,3000,0
403,8,0,3,0,1000,3,3,0
404,7,0,1,0,1000,3500,3500,0
404,8,0,3,0,1000,4,4,0
405,7,0,1,0,1000,4000,4000,0
405,8,0,3,0,1000,5,5,0
406,7,0,1,0,1000,4500,4500,0
406,8,0,3,0,1000,6,6,0
407,7,0,1,0,1000,5000,5000,0
407,8,0,3,0,1000,7,7,0
408,8,0,3,0,1000,3,3,0
409,1,15,4,0,1000,1,1,0
409,7,0,1,0,1000,5000,5000,0
409,8,0,3,0,1000,10,10,0
500,7,0,1,0,600,0,200,0
500,9,0,2,0,400,0,60,0
600,7,0,1,0,1000,200,200,0
601,7,0,1,0,1000,400,400,0
601,8,0,3,0,1000,1,1,0
602,1,20,4,0,1000,1,1,0
700,1,798,4,1,1000,1,1,0
701,1,634,4,1,1000,1,1,0
702,1,708,4,1,1000,1,1,0
703,1,657,4,1,1000,1,1,0
704,1,609,4,1,1000,1,1,0
705,8,0,3,0,1000,30,30,0
706,7,0,1,0,1000,50000,50000,0
707,7,0,1,0,1000,30000,30000,0
800,8,0,3,1,1000,3,3,0
801,8,0,3,0,1000,16,16,0
802,3,564,4,1,10,1,1,0
802,3,566,4,1,10,1,1,0
802,3,568,4,1,10,1,1,0
802,3,570,4,1,10,1,1,0
802,3,571,4,1,10,1,1,0
802,8,0,3,0,1000,20,20,0
803,3,564,4,1,10,1,1,0
803,3,565,4,1,10,1,1,0
803,3,566,4,1,20,1,1,0
803,3,567,4,1,20,1,1,0
803,3,568,4,1,10,1,1,0
803,3,569,4,1,20,1,1,0
803,3,570,4,1,20,1,1,0
803,3,572,4,1,20,1,1,0
803,3,573,4,1,10,1,1,0
803,3,574,4,1,10,1,1,0
803,8,0,3,0,1000,24,24,0
804,3,564,4,1,20,1,1,0
804,3,565,4,1,20,1,1,0
804,3,566,4,1,20,1,1,0
804,3,567,4,1,20,1,1,0
804,3,568,4,1,20,1,1,0
804,3,569,4,1,20,1,1,0
804,3,570,4,1,20,1,1,0
804,3,571,4,1,20,1,1,0
804,3,572,4,1,20,1,1,0
804,3,573,4,1,20,1,1,0
804,3,574,4,1,30,1,1,0
804,3,575,4,1,20,1,1,0
804,8,0,3,0,1000,28,28,0
805,3,564,4,1,40,1,1,0
805,3,565,4,1,40,1,1,0
805,3,566,4,1,40,1,1,0
805,3,567,4,1,40,1,1,0
805,3,568,4,1,40,1,1,0
805,3,569,4,1,40,1,1,0
805,3,570,4,1,40,1,1,0
805,3,571,4,1,40,1,1,0
805,3,572,4,1,40,1,1,0
805,3,573,4,1,30,1,1,0
805,3,574,4,1,30,1,1,0
805,3,575,4,1,30,1,1,0
805,8,0,3,0,1000,33,33,0
806,3,564,4,1,60,1,1,0
806,3,565,4,1,60,1,1,0
806,3,566,4,1,60,1,1,0
806,3,567,4,1,60,1,1,0
806,3,568,4,1,60,1,1,0
806,3,569,4,1,50,1,1,0
806,3,570,4,1,50,1,1,0
806,3,571,4,1,50,1,1,0
806,3,572,4,1,50,1,1,0
806,3,573,4,1,50,1,1,0
806,3,574,4,1,50,1,1,0
806,3,575,4,1,50,1,1,0
806,8,0,3,0,1000,40,40,0
807,3,564,4,1,80,1,1,0
807,3,565,4,1,70,1,1,0
807,3,566,4,1,70,1,1,0
807,3,567,4,1,70,1,1,0
807,3,568,4,1,70,1,1,0
807,3,569,4,1,70,1,1,0
807,3,570,4,1,70,1,1,0
807,3,571,4,1,70,1,1,0
807,3,572,4,1,70,1,1,0
807,3,573,4,1,70,1,1,0
807,3,574,4,1,70,1,1,0
807,3,575,4,1,70,1,1,0
807,8,0,3,0,1000,48,48,0
808,3,564,4,2,90,1,1,0
808,3,565,4,2,90,1,1,0
808,3,566,4,2,90,1,1,0
808,3,567,4,2,90,1,1,0
808,3,568,4,2,80,1,1,0
808,3,569,4,2,80,1,1,0
808,3,570,4,2,80,1,1,0
808,3,571,4,2,80,1,1,0
808,3,572,4,2,80,1,1,0
808,3,573,4,2,80,1,1,0
808,3,574,4,2,80,1,1,0
808,3,575,4,2,80,1,1,0
808,8,0,3,0,1000,60,60,0
808,9,0,2,1,1000,10000,10000,0
809,3,244,4,2,120,1,1,0
809,3,245,4,2,100,1,1,0
809,3,246,4,2,150,1,1,0
809,3,247,4,2,130,1,1,0
809,8,0,3,0,1000,70,70,0
809,9,0,2,1,1000,20000,20000,0
810,3,244,4,2,300,1,1,0
810,3,245,4,2,150,1,1,0
810,3,246,4,2,300,1,1,0
810,3,247,4,2,250,1,1,0
810,8,0,3,0,1000,80,80,0
810,9,0,2,1,1000,40000,40000,0
821,7,0,1,0,1000,100000,100000,0
821,8,0,3,1,1000,20,20,0
822,1,255,4,0,1000,1,1,0
823,1,242,4,0,1000,1,1,0
824,1,256,4,0,1000,1,1,0
825,1,241,4,0,1000,1,1,0
850,7,0,1,0,10,100,500,0
851,8,0,3,0,5,2,2,0
852,3,244,4,0,1,1,1,0
853,3,245,4,0,1,1,1,0
854,3,247,4,0,1,1,1,0
855,3,246,4,0,1,1,1,0
856,3,236,4,0,10,1,1,0
857,3,237,4,0,10,1,1,0
858,3,238,4,0,1,1,1,0
859,3,239,4,0,10,1,1,0
860,7,0,1,0,1,500,1000,0
900,7,0,1,0,1000,500,500,0
901,7,0,1,1,1000,500,500,0
901,8,0,3,0,1000,1,1,0
1000,8,0,3,0,1000,5,5,0
1001,7,0,1,0,1000,50000,50000,0
1001,8,0,3,0,1000,35,35,0
1002,1,105,4,0,1000,1,1,0
1003,7,0,1,0,1000,10000,10000,0
1004,9,0,2,0,1000,1000,1000,0
1005,9,0,2,0,1000,2000,2000,0
1006,9,0,2,0,1000,3000,3000,0
1007,8,0,3,0,1000,2,2,0
1008,8,0,3,0,1000,3,3,0
1009,8,0,3,0,1000,4,4,0
1010,8,0,3,0,1000,5,5,0
1011,8,0,3,0,1000,6,6,0
1012,8,0,3,0,1000,7,7,0
1013,8,0,3,0,1000,8,8,0
1100,14,0,6,0,1000,4,4,0
1101,8,0,3,2,1000,1,1,0
1101,14,0,6,1,1000,4,4,0
1102,14,0,6,1,1000,4,4,0
1102,16,0,4,2,1000,1,1,0
1103,3,1800,4,2,83,1,1,0
1103,3,1801,4,2,83,1,1,0
1103,3,1802,4,2,83,1,1,0
1103,3,1803,4,2,83,1,1,0
1103,3,1804,4,2,83,1,1,0
1103,3,1805,4,2,83,1,1,0
1103,3,1806,4,2,83,1,1,0
1103,3,1807,4,2,83,1,1,0
1103,3,1808,4,2,84,1,1,0
1103,3,1809,4,2,84,1,1,0
1103,3,1810,4,2,84,1,1,0
1103,3,1811,4,2,84,1,1,0
1103,14,0,6,1,1000,4,4,0
1104,3,1776,4,2,83,1,1,0
1104,3,1777,4,2,83,1,1,0
1104,3,1778,4,2,83,1,1,0
1104,3,1779,4,2,83,1,1,0
1104,3,1780,4,2,83,1,1,0
1104,3,1781,4,2,83,1,1,0
1104,3,1782,4,2,83,1,1,0
1104,3,1783,4,2,83,1,1,0
1104,3,1784,4,2,84,1,1,0
1104,3,1785,4,2,84,1,1,0
1104,3,1786,4,2,84,1,1,0
1104,3,1787,4,2,84,1,1,0
1104,14,0,6,1,1000,4,4,0
1105,3,1752,4,2,83,1,1,0
1105,3,1753,4,2,83,1,1,0
1105,3,1754,4,2,83,1,1,0
1105,3,1755,4,2,83,1,1,0
1105,3,1756,4,2,83,1,1,0
1105,3,1757,4,2,83,1,1,0
1105,3,1758,4,2,83,1,1,0
1105,3,1759,4,2,83,1,1,0
1105,3,1760,4,2,84,1,1,0
1105,3,1761,4,2,84,1,1,0
1105,3,1762,4,2,84,1,1,0
1105,3,1763,4,2,84,1,1,0
1105,14,0,6,1,1000,4,4,0
1106,3,1526,4,2,83,1,1,0
1106,3,1527,4,2,83,1,1,0
1106,3,1528,4,2,83,1,1,0
1106,3,1529,4,2,83,1,1,0
1106,3,1530,4,2,83,1,1,0
1106,3,1531,4,2,83,1,1,0
1106,3,1532,4,2,83,1,1,0
1106,3,1533,4,2,83,1,1,0
1106,3,1534,4,2,84,1,1,0
1106,3,1535,4,2,84,1,1,0
1106,3,1536,4,2,84,1,1,0
1106,3,1537,4,2,84,1,1,0
1106,14,0,6,1,1000,4,4,0
1107,14,0,6,1,1000,4,4,0
1108,8,0,3,2,1000,1,1,0
1108,14,0,6,1,1000,4,4,0
1110,14,0,6,1,1000,4,4,0
1110,16,0,3,2,1000,1,1,0
1111,3,1872,4,2,83,1,1,0
1111,3,1873,4,2,83,1,1,0
1111,3,1874,4,2,83,1,1,0
1111,3,1875,4,2,83,1,1,0
1111,3,1876,4,2,83,1,1,0
1111,3,1877,4,2,83,1,1,0
1111,3,1878,4,2,83,1,1,0
1111,3,1879,4,2,83,1,1,0
1111,3,1880,4,2,84,1,1,0
1111,3,1881,4,2,84,1,1,0
1111,3,1882,4,2,84,1,1,0
1111,3,1883,4,2,84,1,1,0
1111,14,0,6,1,1000,4,4,0
1112,3,1716,4,2,83,1,1,0
1112,3,1717,4,2,83,1,1,0
1112,3,1718,4,2,83,1,1,0
1112,3,1719,4,2,83,1,1,0
1112,3,1720,4,2,83,1,1,0
1112,3,1721,4,2,83,1,1,0
1112,3,1722,4,2,83,1,1,0
1112,3,1723,4,2,83,1,1,0
1112,3,1724,4,2,84,1,1,0
1112,3,1725,4,2,84,1,1,0
1112,3,1726,4,2,84,1,1,0
1112,3,1727,4,2,84,1,1,0
1112,14,0,6,1,1000,4,4,0
1113,3,1848,4,2,83,1,1,0
1113,3,1849,4,2,83,1,1,0
1113,3,1850,4,2,83,1,1,0
1113,3,1851,4,2,83,1,1,0
1113,3,1852,4,2,83,1,1,0
1113,3,1853,4,2,83,1,1,0
1113,3,1854,4,2,83,1,1,0
1113,3,1855,4,2,83,1,1,0
1113,3,1856,4,2,84,1,1,0
1113,3,1857,4,2,84,1,1,0
1113,3,1858,4,2,84,1,1,0
1113,3,1859,4,2,84,1,1,0
1113,14,0,6,1,1000,4,4,0
1114,3,1680,4,2,83,1,1,0
1114,3,1681,4,2,83,1,1,0
1114,3,1682,4,2,83,1,1,0
1114,3,1683,4,2,83,1,1,0
1114,3,1684,4,2,83,1,1,0
1114,3,1685,4,2,83,1,1,0
1114,3,1686,4,2,83,1,1,0
1114,3,1687,4,2,83,1,1,0
1114,3,1688,4,2,84,1,1,0
1114,3,1689,4,2,84,1,1,0
1114,3,1690,4,2,84,1,1,0
1114,3,1691,4,2,84,1,1,0
1114,14,0,6,1,1000,4,4,0
1115,3,1740,4,2,83,1,1,0
1115,3,1741,4,2,83,1,1,0
1115,3,1742,4,2,83,1,1,0
1115,3,1743,4,2,83,1,1,0
1115,3,1744,4,2,83,1,1,0
1115,3,1745,4,2,83,1,1,0
1115,3,1746,4,2,83,1,1,0
1115,3,1747,4,2,83,1,1,0
1115,3,1748,4,2,84,1,1,0
1115,3,1749,4,2,84,1,1,0
1115,3,1750,4,2,84,1,1,0
1115,3,1751,4,2,84,1,1,0
1115,14,0,6,1,1000,4,4,0
1116,3,1230,4,2,83,1,1,0
1116,3,1231,4,2,83,1,1,0
1116,3,1232,4,2,83,1,1,0
1116,3,1233,4,2,83,1,1,0
1116,3,1254,4,2,83,1,1,0
1116,3,1255,4,2,83,1,1,0
1116,3,1256,4,2,83,1,1,0
1116,3,1257,4,2,83,1,1,0
1116,3,1258,4,2,84,1,1,0
1116,3,1259,4,2,84,1,1,0
1116,3,1260,4,2,84,1,1,0
1116,3,1261,4,2,84,1,1,0
1116,14,0,6,1,1000,4,4,0
1117,3,1764,4,2,83,1,1,0
1117,3,1765,4,2,83,1,1,0
1117,3,1766,4,2,83,1,1,0
1117,3,1767,4,2,83,1,1,0
1117,3,1768,4,2,83,1,1,0
1117,3,1769,4,2,83,1,1,0
1117,3,1770,4,2,83,1,1,0
1117,3,1771,4,2,83,1,1,0
1117,3,1772,4,2,84,1,1,0
1117,3,1773,4,2,84,1,1,0
1117,3,1774,4,2,84,1,1,0
1117,3,1775,4,2,84,1,1,0
1117,14,0,6,1,1000,4,4,0
1118,3,1788,4,2,83,1,1,0
1118,3,1789,4,2,83,1,1,0
1118,3,1790,4,2,83,1,1,0
1118,3,1791,4,2,83,1,1,0
1118,3,1792,4,2,83,1,1,0
1118,3,1793,4,2,83,1,1,0
1118,3,1794,4,2,83,1,1,0
1118,3,1795,4,2,83,1,1,0
1118,3,1796,4,2,84,1,1,0
1118,3,1797,4,2,84,1,1,0
1118,3,1798,4,2,84,1,1,0
1118,3,1799,4,2,84,1,1,0
1118,14,0,6,1,1000,4,4,0
1200,3,1230,4,1,10,1,1,0
1200,3,1231,4,1,10,1,1,0
1200,3,1232,4,1,10,1,1,0
1200,3,1233,4,1,10,1,1,0
1200,3,1254,4,1,10,1,1,0
1200,3,1255,4,1,10,1,1,0
1200,3,1256,4,1,10,1,1,0
1200,3,1257,4,1,10,1,1,0
1200,3,1258,4,1,10,1,1,0
1200,3,1259,4,1,10,1,1,0
1200,3,1260,4,1,10,1,1,0
1200,3,1261,4,1,10,1,1,0
1200,8,0,3,1,870,1,1,0
1200,16,0,3,1,10,1,1,0
1201,3,1716,4,1,10,1,1,0
1201,3,1717,4,1,10,1,1,0
1201,3,1718,4,1,10,1,1,0
1201,3,1719,4,1,10,1,1,0
1201,3,1720,4,1,10,1,1,0
1201,3,1721,4,1,10,1,1,0
1201,3,1722,4,1,10,1,1,0
1201,3,1723,4,1,10,1,1,0
1201,3,1724,4,1,10,1,1,0
1201,3,1725,4,1,10,1,1,0
1201,3,1726,4,1,10,1,1,0
1201,3,1727,4,1,10,1,1,0
1201,8,0,3,1,870,1,1,0
1201,16,0,3,1,10,1,1,0
1206,3,1740,4,1,10,1,1,0
1206,3,1741,4,1,10,1,1,0
1206,3,1742,4,1,10,1,1,0
1206,3,1743,4,1,10,1,1,0
1206,3,1744,4,1,10,1,1,0
1206,3,1745,4,1,10,1,1,0
1206,3,1746,4,1,10,1,1,0
1206,3,1747,4,1,10,1,1,0
1206,3,1748,4,1,10,1,1,0
1206,3,1749,4,1,10,1,1,0
1206,3,1750,4,1,10,1,1,0
1206,3,1751,4,1,10,1,1,0
1206,8,0,3,1,870,1,1,0
1206,16,0,3,1,10,1,1,0
1207,3,1680,4,1,10,1,1,0
1207,3,1681,4,1,10,1,1,0
1207,3,1682,4,1,10,1,1,0
1207,3,1683,4,1,10,1,1,0
1207,3,1684,4,1,10,1,1,0
1207,3,1685,4,1,10,1,1,0
1207,3,1686,4,1,10,1,1,0
1207,3,1687,4,1,10,1,1,0
1207,3,1688,4,1,10,1,1,0
1207,3,1689,4,1,10,1,1,0
1207,3,1690,4,1,10,1,1,0
1207,3,1691,4,1,10,1,1,0
1207,8,0,3,1,870,1,1,0
1207,16,0,3,1,10,1,1,0
1300,7,0,1,1,115,200,500,0
1300,8,0,3,1,100,1,6,0
1300,10,0,5,1,785,100,70,0
1301,8,0,3,1,150,1,1,0
1301,10,0,5,1,850,50,15,0
1302,8,0,3,1,150,1,1,0
1302,10,0,5,1,850,50,15,0
1303,8,0,3,1,150,1,1,0
1303,10,0,5,1,850,50,15,0
1304,8,0,3,1,150,1,1,0
1304,10,0,5,1,850,50,15,0
1350,8,0,3,1,1000,15,15,0
1351,8,0,3,1,1000,20,20,0
1352,1,238,4,1,1000,1,1,0
1353,1,239,4,1,1000,1,1,0
1354,1,240,4,1,1000,1,1,0
1355,1,241,4,1,1000,1,1,0
1356,1,242,4,1,1000,1,1,0
1400,7,0,1,0,1000,25000,25000,0
1400,8,0,3,0,1000,50,50,0
1400,9,0,1,0,1000,10000,10000,0
1500,3,3060,4,1,153,1,1,0
1500,3,3061,4,1,74,1,1,0
1500,3,3062,4,1,106,1,1,0
1500,3,3063,4,1,1,1,1,0
1500,3,3064,4,1,106,1,1,0
1500,3,3065,4,1,73,1,1,0
1500,3,3066,4,1,1,1,1,0
1500,3,3067,4,1,153,1,1,0
1500,3,3068,4,1,1,1,1,0
1500,3,3069,4,1,73,1,1,0
1500,3,3070,4,1,106,1,1,0
1500,3,3071,4,1,153,1,1,0
1501,16,0,6,1,1000,500,500,0
1502,1,892,6,1,333,1,1,0
1502,1,893,6,1,333,1,1,0
1502,1,894,6,1,334,1,1,0
1503,3,3060,4,1,153,1,1,0
1503,3,3061,4,1,74,1,1,0
1503,3,3062,4,1,106,1,1,0
1503,3,3063,4,1,1,1,1,0
1503,3,3064,4,1,106,1,1,0
1503,3,3065,4,1,73,1,1,0
1503,3,3066,4,1,1,1,1,0
1503,3,3067,4,1,153,1,1,0
1503,3,3068,4,1,1,1,1,0
1503,3,3069,4,1,73,1,1,0
1503,3,3070,4,1,106,1,1,0
1503,3,3071,4,1,153,1,1,0
1504,8,0,3,1,1000,500,500,0
1505,1,892,6,1,333,1,1,0
1505,1,893,6,1,333,1,1,0
1505,1,894,6,1,334,1,1,0
1506,3,3060,4,1,153,1,1,0
1506,3,3061,4,1,74,1,1,0
1506,3,3062,4,1,106,1,1,0
1506,3,3063,4,1,1,1,1,0
1506,3,3064,4,1,106,1,1,0
1506,3,3065,4,1,73,1,1,0
1506,3,3066,4,1,1,1,1,0
1506,3,3067,4,1,153,1,1,0
1506,3,3068,4,1,1,1,1,0
1506,3,3069,4,1,73,1,1,0
1506,3,3070,4,1,106,1,1,0
1506,3,3071,4,1,153,1,1,0
1507,26,0,3,1,1000,4000,4000,0
1508,8,0,3,1,1000,200,200,0
1509,3,3060,4,1,153,1,1,0
1509,3,3061,4,1,74,1,1,0
1509,3,3062,4,1,106,1,1,0
1509,3,3063,4,1,1,1,1,0
1509,3,3064,4,1,106,1,1,0
1509,3,3065,4,1,73,1,1,0
1509,3,3066,4,1,1,1,1,0
1509,3,3067,4,1,153,1,1,0
1509,3,3068,4,1,1,1,1,0
1509,3,3069,4,1,73,1,1,0
1509,3,3070,4,1,106,1,1,0
1509,3,3071,4,1,153,1,1,0
1510,16,0,4,1,1000,200,200,0
1511,26,0,3,1,1000,5000,5000,0
1512,1,892,6,1,333,1,1,0
1512,1,893,6,1,333,1,1,0
1512,1,894,6,1,334,1,1,0
1513,1,892,6,1,333,1,1,0
1513,1,893,6,1,333,1,1,0
1513,1,894,6,1,334,1,1,0
1514,16,0,6,1,1000,800,800,0
1515,3,3060,4,1,153,1,1,0
1515,3,3061,4,1,74,1,1,0
1515,3,3062,4,1,106,1,1,0
1515,3,3063,4,1,1,1,1,0
1515,3,3064,4,1,106,1,1,0
1515,3,3065,4,1,73,1,1,0
1515,3,3066,4,1,1,1,1,0
1515,3,3067,4,1,153,1,1,0
1515,3,3068,4,1,1,1,1,0
1515,3,3069,4,1,73,1,1,0
1515,3,3070,4,1,106,1,1,0
1515,3,3071,4,1,153,1,1,0
1516,16,0,6,1,1000,10000,10000,0
1517,1,894,6,1,1000,1,1,5
1518,26,0,3,1,1000,1000,1000,0
1518,27,0,3,2,1000,20,20,0
1519,26,0,3,1,1000,2000,2000,0
1519,27,0,3,2,1000,50,50,0
1520,26,0,3,1,1000,3000,3000,0
1520,27,0,3,2,1000,70,70,0
1521,26,0,3,1,1000,4000,4000,0
1521,27,0,3,2,1000,90,90,0
1522,26,0,3,1,1000,5000,5000,0
1522,27,0,3,2,1000,120,120,0
1523,26,0,3,1,1000,6000,6000,0
1523,27,0,3,2,1000,150,150,0
1524,26,0,3,1,1000,7000,7000,0
1524,27,0,3,2,1000,200,200,0
1525,26,0,3,1,1000,12000,12000,0
1525,27,0,3,2,1000,300,300,0
1526,26,0,3,1,1000,20000,20000,0
1526,27,0,3,2,1000,400,400,0
1527,26,0,3,1,1000,30000,30000,0
1527,27,0,3,2,1000,600,600,0
1528,1,894,4,0,1000,1,1,5
1600,7,0,1,0,1000,500,500,0
1600,8,0,3,0,1000,1,1,0
1601,7,0,1,0,1000,500,500,0
1601,8,0,3,0,1000,1,1,0
1602,7,0,1,0,1000,500,500,0
1602,8,0,3,0,1000,1,1,0
1650,8,0,3,0,1000,100,100,0
1651,1,286,4,0,1000,1,1,0
1652,1,302,4,0,1000,1,1,0
1653,1,287,4,0,1000,1,1,0
1654,1,229,4,0,1000,1,1,0
1655,1,303,4,0,1000,1,1,0
1656,1,304,4,0,1000,1,1,0
1700,8,0,3,0,1000,50,50,0
1701,8,0,3,0,1000,100,100,0
1702,1,258,4,0,1000,1,1,0
1703,1,286,4,0,1000,1,1,0
1704,1,240,4,0,1000,1,1,0
1705,1,272,4,0,1000,1,1,0
1706,1,256,4,0,1000,1,1,0
1707,1,427,4,0,1000,1,1,0
1708,1,438,4,0,1000,1,1,0
1750,1,293,4,0,1000,1,1,0
1751,1,242,4,0,1000,1,1,0
1752,1,271,4,0,1000,1,1,0
1753,1,296,4,0,1000,1,1,0
1754,1,63,4,0,1000,1,1,0
1755,1,259,4,0,1000,1,1,0
1756,1,277,4,0,1000,1,1,0
1757,1,59,4,0,1000,1,1,0
1758,1,274,4,0,1000,1,1,0
1759,1,241,4,0,1000,1,1,0
1760,1,223,4,0,1000,1,1,0
1850,3,1848,4,2,10,1,1,0
1850,3,1849,4,2,10,1,1,0
1850,3,1850,4,2,10,1,1,0
